diff_past_results,diff_past_goals,result,home_team_attack,home_team_midfield,home_team_defense,home_team_overall,home_team_past_points,home_team_past_goal_diff,home_team_past_appearances,home_team_past_possession,home_team_past_shots,home_team_past_shots_on_goal,home_team_streak,home_team_best_perf,away_team_attack,away_team_midfield,away_team_defense,away_team_overall,away_team_past_points,away_team_past_goal_diff,away_team_past_appearances,away_team_past_possession,away_team_past_shots,away_team_past_shots_on_goal,away_team_streak,away_team_best_perf,home_goalkeeper,away_goalkeeper,home_manager_overall,away_manager_overall,home_players_overall_mean,away_players_overall_mean,home_players_defense_mean,away_players_defense_mean,home_players_midfield_mean,away_players_midfield_mean,home_players_attack_mean,away_players_attack_mean,diff_team_attack,diff_team_midfield,diff_team_defense,diff_team_overall,diff_manager,diff_players_overall,diff_players_defense,diff_players_midfield,diff_players_attack,diff_goalkeepers,diff_team_past_points,diff_team_past_goal_diff,diff_team_past_appearances,diff_team_past_possession,diff_team_past_shots,diff_team_past_shots_on_goal,diff_team_streak,diff_team_best_perf
-7,-14,away_win,76.0,76.0,76.0,76.0,40.333333333333336,-15.333333333333334,11,49.80701754385965,13.008771929824562,4.2631578947368425,7,15,80.0,84.0,81.0,81.0,78.33333333333333,33.333333333333336,18,58.03508771929825,15.675438596491228,5.4298245614035086,18,20,74,83,2228.0,8862.83470547938,76.2,81.0,66.45714285714286,67.74285714285715,67.65,72.12,59.3,65.57272727272728,-4.0,-8.0,-5.0,-5.0,-6634.834705479379,-4.799999999999997,-1.2857142857142918,-4.469999999999999,-6.2727272727272805,-9,-37.99999999999999,-48.66666666666667,-7,-8.228070175438596,-2.666666666666666,-1.166666666666666,-11,-5
-7,-19,home_win,75.0,78.0,77.0,77.0,44.5,-7.0,16,40.81578947368421,11.842105263157896,3.8026315789473686,2,18,83.0,81.0,81.0,81.0,72.0,25.333333333333332,18,55.31578947368421,14.24561403508772,5.359649122807017,18,20,82,88,4764.047181229966,5953.0,76.1,78.3,66.8,68.1,67.72999999999999,74.16000000000001,61.97272727272726,67.23636363636363,-8.0,-3.0,-4.0,-4.0,-1188.9528187700344,-2.200000000000003,-1.2999999999999972,-6.430000000000021,-5.2636363636363726,-6,-27.5,-32.33333333333333,-2,-14.5,-2.4035087719298236,-1.5570175438596485,-16,-2
5,15,home_win,80.0,78.0,79.0,78.0,54.666666666666664,4.0,18,49.75438596491228,11.912280701754385,4.219298245614035,18,17,82.0,78.0,73.0,78.0,46.333333333333336,-13.333333333333334,15,46.771929824561404,11.508771929824562,3.754385964912281,7,14,81,75,3488.0,3872.0,77.5,78.2,66.28571428571429,68.15714285714286,68.38000000000001,69.79,63.236363636363635,62.06363636363636,-2.0,0.0,6.0,0.0,-384.0,-0.7000000000000028,-1.8714285714285666,-1.4099999999999966,1.172727272727272,6,8.333333333333329,17.333333333333336,3,2.9824561403508767,0.4035087719298236,0.4649122807017543,11,3
1,3,draw,78.0,76.0,76.0,76.0,45.0,-14.0,4,48.771929824561404,11.868421052631579,4.175438596491228,4,12,75.0,74.0,72.0,74.0,0.0,-69.0,5,0.0,0.0,0.0,0,10,75,76,3405.0,1674.163095104785,76.6,73.9,66.28571428571429,64.17142857142858,69.89,68.81,64.7909090909091,60.963636363636375,3.0,2.0,4.0,2.0,1730.836904895215,2.6999999999999886,2.114285714285714,1.0799999999999983,3.827272727272721,-1,45.0,55.0,-1,48.771929824561404,11.868421052631579,4.175438596491228,4,2
0,0,home_win,77.0,75.0,75.0,76.0,0.0,-69.0,15,0.0,0.0,0.0,0,15,75.0,76.0,76.0,76.0,38.0,-22.5,2,42.78947368421053,9.881578947368421,2.960526315789474,2,6,78,80,3739.2346429871805,644.0,75.9,75.5,67.88571428571429,68.21428571428571,68.30000000000001,67.1,61.19090909090909,59.46363636363636,2.0,-1.0,-1.0,0.0,3095.2346429871805,0.4000000000000057,-0.3285714285714221,1.200000000000017,1.7272727272727266,-2,-38.0,-46.5,13,-42.78947368421053,-9.881578947368421,-2.960526315789474,-2,9
11,29,home_win,80.0,84.0,81.0,81.0,78.33333333333333,33.333333333333336,18,58.03508771929825,15.675438596491228,5.4298245614035086,18,20,75.0,78.0,77.0,77.0,44.5,-7.0,16,40.81578947368421,11.842105263157896,3.8026315789473686,2,18,83,82,8863.29733420111,4755.022356693897,80.0,76.1,65.44285714285715,66.8,71.12,67.72999999999999,66.31818181818183,61.97272727272726,5.0,6.0,4.0,4.0,4108.274977507213,3.9000000000000057,-1.357142857142847,3.390000000000015,4.345454545454565,1,33.83333333333333,40.333333333333336,2,17.219298245614034,3.833333333333332,1.62719298245614,16,2
2,4,home_win,80.0,79.0,79.0,79.0,47.666666666666664,-5.333333333333333,7,46.90350877192982,11.93859649122807,4.131578947368421,5,20,77.0,76.0,76.0,76.0,44.666666666666664,-14.0,5,41.421052631578945,9.859649122807017,3.175438596491228,3,14,83,80,4677.0,3223.0,81.4,76.5,70.15714285714286,69.4142857142857,72.91,69.83,65.97272727272727,63.75454545454545,3.0,3.0,3.0,3.0,1454.0,4.900000000000006,0.7428571428571615,3.0799999999999983,2.2181818181818187,3,3.0,8.666666666666668,2,5.482456140350877,2.078947368421053,0.9561403508771931,2,6
5,10,draw,85.0,82.0,82.0,82.0,78.0,42.0,18,60.63157894736842,16.04385964912281,5.807017543859649,18,19,76.0,78.0,75.0,77.0,43.666666666666664,-18.333333333333332,5,47.49122807017544,11.394736842105264,3.745614035087719,4,10,77,80,9321.0,720.0,79.5,76.2,74.74285714285716,71.44285714285715,69.86,68.48999999999998,62.47272727272726,60.8,9.0,4.0,7.0,5.0,8601.0,3.299999999999997,3.3000000000000114,1.3700000000000188,1.6727272727272648,-3,34.333333333333336,60.33333333333333,13,13.14035087719298,4.6491228070175445,2.06140350877193,14,9
0,-1,draw,79.0,79.0,78.0,78.0,57.0,1.0,5,46.76315789473684,12.552631578947368,4.0,1,14,76.0,76.0,76.0,76.0,40.333333333333336,-15.333333333333334,11,49.80701754385965,13.008771929824562,4.2631578947368425,7,15,83,74,4530.0,2228.0,78.0,76.6,67.18571428571428,67.98571428571428,68.1,66.82000000000001,62.027272727272724,57.39090909090909,3.0,3.0,2.0,2.0,2302.0,1.4000000000000057,-0.7999999999999972,1.279999999999987,4.636363636363633,9,16.666666666666664,16.333333333333336,-6,-3.0438596491228083,-0.4561403508771935,-0.2631578947368425,-6,-1
-4,-6,away_win,73.0,77.0,76.0,77.0,44.666666666666664,-8.333333333333334,7,45.175438596491226,12.324561403508772,3.8333333333333335,6,11,87.0,86.0,83.0,85.0,92.0,64.0,17,68.28070175438596,17.25438596491228,6.456140350877193,17,20,75,88,3987.0,12235.0,77.2,81.0,72.25714285714285,63.385714285714286,68.36,76.54,61.92727272727274,71.43636363636364,-14.0,-9.0,-7.0,-8.0,-8248.0,-3.799999999999997,8.871428571428567,-8.180000000000007,-9.5090909090909,-13,-47.333333333333336,-72.33333333333333,-10,-23.105263157894733,-4.9298245614035086,-2.622807017543859,-11,-9
8,13,draw,83.0,81.0,81.0,81.0,72.0,25.333333333333332,18,55.31578947368421,14.24561403508772,5.359649122807017,18,20,87.0,83.0,85.0,85.0,82.66666666666667,49.666666666666664,18,61.675438596491226,16.25438596491228,6.0964912280701755,18,19,88,90,5953.0,11604.0,79.5,85.7,72.57142857142857,74.58571428571427,73.8,77.23,66.82727272727274,69.97272727272727,-4.0,-2.0,-4.0,-4.0,-5651.0,-6.200000000000003,-2.0142857142857054,-3.430000000000007,-3.145454545454527,-2,-10.666666666666671,-24.333333333333332,0,-6.3596491228070136,-2.0087719298245617,-0.7368421052631584,0,1
1,1,home_win,73.0,77.0,75.0,75.0,0.0,-69.0,1,0.0,0.0,0.0,0,3,84.0,82.0,78.0,80.0,69.33333333333333,26.0,18,59.64035087719298,14.18421052631579,5.2894736842105265,18,20,79,85,2714.4221047443943,10004.0,75.7,78.7,68.91428571428571,68.72857142857143,66.97,70.47999999999999,58.60909090909091,66.45454545454545,-11.0,-5.0,-3.0,-5.0,-7289.577895255606,-3.0,0.18571428571428328,-3.509999999999991,-7.845454545454544,-6,-69.33333333333333,-95.0,-17,-59.64035087719298,-14.18421052631579,-5.2894736842105265,-18,-17
0,1,away_win,76.0,76.0,76.0,76.0,40.333333333333336,-15.333333333333334,11,49.80701754385965,13.008771929824562,4.2631578947368425,7,15,80.0,79.0,79.0,79.0,47.666666666666664,-5.333333333333333,7,46.90350877192982,11.93859649122807,4.131578947368421,5,20,74,83,2228.0,4677.0,76.6,81.4,67.9857142857143,70.15714285714286,66.82000000000001,72.91,57.39090909090909,65.97272727272727,-4.0,-3.0,-3.0,-3.0,-2449.0,-4.800000000000011,-2.1714285714285637,-6.089999999999989,-8.581818181818178,-9,-7.333333333333329,-10.0,4,2.903508771929829,1.0701754385964914,0.13157894736842124,2,-5
12,33,home_win,87.0,86.0,83.0,85.0,92.0,64.0,17,68.28070175438596,17.25438596491228,6.456140350877193,17,20,77.0,75.0,75.0,76.0,0.0,-69.0,15,0.0,0.0,0.0,0,15,88,78,12235.0,3728.069269497526,82.2,76.0,66.5,67.97142857142856,77.7,68.96000000000001,69.53636363636363,60.24545454545455,10.0,11.0,8.0,9.0,8506.930730502474,6.200000000000003,-1.4714285714285609,8.739999999999995,9.290909090909082,10,92.0,133.0,2,68.28070175438596,17.25438596491228,6.456140350877193,17,5
1,1,home_win,75.0,76.0,76.0,76.0,38.0,-22.5,2,42.78947368421053,9.881578947368421,2.960526315789474,2,6,80.0,78.0,79.0,78.0,54.666666666666664,4.0,18,49.75438596491228,11.912280701754385,4.219298245614035,18,17,80,81,644.0,3488.0,74.7,77.3,66.97142857142858,66.2,66.53,69.47,58.090909090909086,63.27272727272727,-5.0,-2.0,-3.0,-2.0,-2844.0,-2.5999999999999943,0.7714285714285722,-2.9399999999999977,-5.181818181818187,-1,-16.666666666666664,-26.5,-16,-6.964912280701753,-2.030701754385964,-1.2587719298245612,-16,-11
-1,-4,draw,76.0,78.0,75.0,77.0,43.666666666666664,-18.333333333333332,5,47.49122807017544,11.394736842105264,3.745614035087719,4,10,78.0,76.0,76.0,76.0,45.0,-14.0,4,48.771929824561404,11.868421052631579,4.175438596491228,4,12,80,75,720.0,3405.0,76.7,77.3,70.22857142857143,68.77142857142857,68.74,69.99,59.84545454545454,65.05454545454546,-2.0,2.0,-1.0,1.0,-2685.0,-0.5999999999999943,1.4571428571428555,-1.25,-5.209090909090925,5,-1.3333333333333357,-4.333333333333332,1,-1.2807017543859658,-0.47368421052631504,-0.42982456140350855,0,-2
1,1,draw,82.0,78.0,73.0,78.0,46.333333333333336,-13.333333333333334,15,46.771929824561404,11.508771929824562,3.754385964912281,7,14,73.0,77.0,75.0,75.0,0.0,-69.0,1,0.0,0.0,0.0,0,3,75,79,3872.0,2701.1161823011553,77.7,75.6,69.05714285714285,68.55714285714285,68.29,67.81,62.13636363636364,58.46363636363636,9.0,1.0,-2.0,3.0,1170.8838176988447,2.1000000000000085,0.5,0.480000000000004,3.672727272727279,-4,46.333333333333336,55.666666666666664,14,46.771929824561404,11.508771929824562,3.754385964912281,7,11
-4,-8,away_win,77.0,76.0,76.0,76.0,44.666666666666664,-14.0,5,41.421052631578945,9.859649122807017,3.175438596491228,3,14,80.0,84.0,81.0,81.0,78.33333333333333,33.333333333333336,18,58.03508771929825,15.675438596491228,5.4298245614035086,18,20,80,83,3223.0,8862.83470547938,76.5,81.1,71.12857142857142,66.5,70.43,72.69,62.409090909090914,66.62727272727273,-3.0,-8.0,-5.0,-5.0,-5639.834705479379,-4.599999999999994,4.628571428571419,-2.259999999999991,-4.218181818181812,-3,-33.666666666666664,-47.333333333333336,-13,-16.6140350877193,-5.815789473684211,-2.2543859649122804,-15,-6
0,2,draw,75.0,78.0,77.0,77.0,44.5,-7.0,16,40.81578947368421,11.842105263157896,3.8026315789473686,2,18,79.0,79.0,78.0,78.0,57.0,1.0,5,46.76315789473684,12.552631578947368,4.0,1,14,82,83,4764.047181229966,4530.0,76.0,78.8,66.52857142857144,69.42857142857142,66.15,72.91999999999999,59.3,66.65454545454546,-4.0,-1.0,-1.0,-1.0,234.04718122996564,-2.799999999999997,-2.8999999999999773,-6.769999999999982,-7.354545454545459,-1,-12.5,-8.0,11,-5.94736842105263,-0.7105263157894726,-0.19736842105263142,1,4
4,11,draw,84.0,82.0,78.0,80.0,69.33333333333333,26.0,18,59.64035087719298,14.18421052631579,5.2894736842105265,18,20,73.0,77.0,76.0,77.0,44.666666666666664,-8.333333333333334,7,45.175438596491226,12.324561403508772,3.8333333333333335,6,11,85,75,10004.0,3987.0,80.7,77.5,69.15714285714286,70.21428571428572,72.41,68.5,68.36363636363636,62.60000000000001,11.0,5.0,2.0,3.0,6017.0,3.200000000000003,-1.057142857142864,3.9099999999999966,5.763636363636351,10,24.666666666666664,34.333333333333336,11,14.464912280701753,1.859649122807017,1.456140350877193,12,9
10,17,home_win,87.0,83.0,85.0,85.0,82.66666666666667,49.666666666666664,18,61.675438596491226,16.25438596491228,6.0964912280701755,18,19,85.0,82.0,82.0,82.0,78.0,42.0,18,60.63157894736842,16.04385964912281,5.807017543859649,18,19,90,77,11604.0,9321.0,86.6,81.5,75.71428571428571,70.4857142857143,78.22,74.41,70.2,68.06363636363636,2.0,1.0,3.0,3.0,2283.0,5.099999999999994,5.2285714285714135,3.8100000000000023,2.1363636363636402,13,4.666666666666671,7.666666666666664,0,1.0438596491228083,0.21052631578947256,0.28947368421052655,0,0
-1,0,away_win,75.0,74.0,72.0,74.0,0.0,-69.0,5,0.0,0.0,0.0,0,10,83.0,81.0,81.0,81.0,72.0,25.333333333333332,18,55.31578947368421,14.24561403508772,5.359649122807017,18,20,76,88,1689.6095665016082,5953.0,73.9,80.0,64.17142857142858,70.5142857142857,68.81,74.41000000000001,60.963636363636375,68.43636363636364,-8.0,-7.0,-9.0,-7.0,-4263.390433498392,-6.099999999999994,-6.342857142857127,-5.6000000000000085,-7.472727272727262,-12,-72.0,-94.33333333333333,-13,-55.31578947368421,-14.24561403508772,-5.359649122807017,-18,-10
-2,-4,home_win,78.0,76.0,76.0,76.0,45.0,-14.0,4,48.771929824561404,11.868421052631579,4.175438596491228,4,12,83.0,81.0,81.0,81.0,72.0,25.333333333333332,18,55.31578947368421,14.24561403508772,5.359649122807017,18,20,75,88,3405.0,5953.0,77.5,80.0,68.08571428571429,70.5142857142857,70.46000000000001,74.41000000000001,66.08181818181819,68.43636363636364,-5.0,-5.0,-5.0,-5.0,-2548.0,-2.5,-2.4285714285714164,-3.950000000000003,-2.3545454545454447,-13,-27.0,-39.33333333333333,-14,-6.543859649122808,-2.3771929824561404,-1.1842105263157894,-14,-8
3,6,draw,84.0,82.0,78.0,80.0,69.33333333333333,26.0,18,59.64035087719298,14.18421052631579,5.2894736842105265,18,20,79.0,79.0,78.0,78.0,57.0,1.0,5,46.76315789473684,12.552631578947368,4.0,1,14,85,83,10004.0,4530.0,80.9,78.8,68.64285714285714,69.42857142857143,73.27,72.91999999999999,67.81818181818181,66.65454545454546,5.0,3.0,0.0,2.0,5474.0,2.1000000000000085,-0.7857142857142918,0.3500000000000085,1.163636363636357,2,12.333333333333329,25.0,13,12.877192982456137,1.6315789473684212,1.2894736842105265,17,6
-9,-17,away_win,77.0,75.0,75.0,76.0,0.0,-69.0,15,0.0,0.0,0.0,0,15,87.0,83.0,85.0,85.0,82.66666666666667,49.666666666666664,18,61.675438596491226,16.25438596491228,6.0964912280701755,18,19,78,90,3739.2346429871805,11604.0,75.5,85.8,67.52857142857144,73.75714285714285,67.72999999999999,78.08000000000001,60.76363636363637,70.4090909090909,-10.0,-8.0,-10.0,-9.0,-7864.76535701282,-10.299999999999997,-6.2285714285714135,-10.350000000000023,-9.645454545454534,-12,-82.66666666666667,-118.66666666666666,-3,-61.675438596491226,-16.25438596491228,-6.0964912280701755,-18,-4
0,0,home_win,75.0,76.0,76.0,76.0,38.0,-22.5,2,42.78947368421053,9.881578947368421,2.960526315789474,2,6,75.0,74.0,72.0,74.0,0.0,-69.0,5,0.0,0.0,0.0,0,10,80,76,644.0,1674.163095104785,74.7,73.4,66.97142857142858,65.1,66.53,68.07000000000001,58.0909090909091,61.209090909090904,0.0,2.0,4.0,2.0,-1030.163095104785,1.2999999999999972,1.8714285714285808,-1.5400000000000063,-3.118181818181803,4,38.0,46.5,-3,42.78947368421053,9.881578947368421,2.960526315789474,2,-4
5,12,home_win,87.0,86.0,83.0,85.0,92.0,64.0,17,68.28070175438596,17.25438596491228,6.456140350877193,17,20,76.0,76.0,76.0,76.0,40.333333333333336,-15.333333333333334,11,49.80701754385965,13.008771929824562,4.2631578947368425,7,15,88,77,12235.0,2228.0,82.9,76.6,66.94285714285715,67.45714285714286,77.47,67.39,71.01818181818183,58.718181818181826,11.0,10.0,7.0,9.0,10007.0,6.300000000000011,-0.5142857142857054,10.079999999999998,12.300000000000004,11,51.666666666666664,79.33333333333333,6,18.473684210526308,4.245614035087719,2.19298245614035,10,5
0,0,home_win,73.0,77.0,75.0,75.0,0.0,-69.0,1,0.0,0.0,0.0,0,3,77.0,76.0,76.0,76.0,44.666666666666664,-14.0,5,41.421052631578945,9.859649122807017,3.175438596491228,3,14,79,80,2714.4221047443943,3223.0,75.7,76.5,68.91428571428571,71.12857142857142,66.97,70.43,58.60909090909091,62.409090909090914,-4.0,1.0,-1.0,-1.0,-508.57789525560565,-0.7999999999999972,-2.214285714285708,-3.460000000000008,-3.8000000000000043,-1,-44.666666666666664,-55.0,-4,-41.421052631578945,-9.859649122807017,-3.175438596491228,-3,-11
0,2,away_win,82.0,78.0,73.0,78.0,46.333333333333336,-13.333333333333334,15,46.771929824561404,11.508771929824562,3.754385964912281,7,14,75.0,78.0,77.0,77.0,44.5,-7.0,16,40.81578947368421,11.842105263157896,3.8026315789473686,2,18,75,82,3872.0,4755.022356693897,77.7,77.2,69.05714285714285,68.75714285714285,68.29,66.67,62.13636363636364,59.53636363636364,7.0,0.0,-4.0,1.0,-883.0223566938967,0.5,0.29999999999999716,1.6200000000000045,2.6000000000000014,-7,1.8333333333333357,-6.333333333333334,-1,5.956140350877192,-0.3333333333333339,-0.04824561403508776,5,-4
-2,0,away_win,76.0,78.0,75.0,77.0,43.666666666666664,-18.333333333333332,5,47.49122807017544,11.394736842105264,3.745614035087719,4,10,80.0,84.0,81.0,81.0,78.33333333333333,33.333333333333336,18,58.03508771929825,15.675438596491228,5.4298245614035086,18,20,80,83,720.0,8862.83470547938,76.6,80.8,69.0857142857143,65.72857142857143,67.85,72.61999999999999,60.30909090909091,65.73636363636362,-4.0,-6.0,-6.0,-4.0,-8142.834705479379,-4.200000000000003,3.3571428571428754,-4.769999999999996,-5.427272727272708,-3,-34.666666666666664,-51.66666666666667,-13,-10.543859649122808,-4.280701754385964,-1.6842105263157894,-14,-10
2,7,away_win,73.0,77.0,76.0,77.0,44.666666666666664,-8.333333333333334,7,45.175438596491226,12.324561403508772,3.8333333333333335,6,11,80.0,79.0,79.0,79.0,47.666666666666664,-5.333333333333333,7,46.90350877192982,11.93859649122807,4.131578947368421,5,20,80,83,3987.0,4677.0,77.2,81.4,72.25714285714285,70.15714285714286,68.36000000000001,72.91,61.92727272727272,65.97272727272727,-7.0,-2.0,-3.0,-2.0,-690.0,-4.200000000000003,2.0999999999999943,-4.549999999999983,-4.045454545454547,-3,-3.0,-3.000000000000001,0,-1.7280701754385959,0.38596491228070207,-0.29824561403508776,1,-9
-2,-6,draw,80.0,78.0,79.0,78.0,54.666666666666664,4.0,18,49.75438596491228,11.912280701754385,4.219298245614035,18,17,85.0,82.0,82.0,82.0,78.0,42.0,18,60.63157894736842,16.04385964912281,5.807017543859649,18,19,81,77,3488.0,9321.0,77.2,80.5,69.08571428571429,72.37142857142858,68.99999999999999,71.25000000000001,62.972727272727276,63.481818181818184,-5.0,-4.0,-3.0,-4.0,-5833.0,-3.299999999999997,-3.285714285714292,-2.2500000000000284,-0.5090909090909079,4,-23.333333333333336,-38.0,0,-10.877192982456137,-4.131578947368423,-1.5877192982456139,0,-2
1,2,away_win,75.0,74.0,72.0,74.0,0.0,-69.0,5,0.0,0.0,0.0,0,10,76.0,78.0,75.0,77.0,43.666666666666664,-18.333333333333332,5,47.49122807017544,11.394736842105264,3.745614035087719,4,10,76,80,1689.6095665016082,720.0,73.4,77.4,65.1,71.4,68.07000000000001,69.57999999999998,61.209090909090904,61.672727272727265,-1.0,-4.0,-3.0,-3.0,969.6095665016082,-4.0,-6.300000000000011,-1.5099999999999767,-0.4636363636363612,-4,-43.666666666666664,-50.66666666666667,0,-47.49122807017544,-11.394736842105264,-3.745614035087719,-4,0
3,6,home_win,80.0,84.0,81.0,81.0,78.33333333333333,33.333333333333336,18,58.03508771929825,15.675438596491228,5.4298245614035086,18,20,73.0,77.0,76.0,77.0,44.666666666666664,-8.333333333333334,7,45.175438596491226,12.324561403508772,3.8333333333333335,6,11,83,80,8863.29733420111,3987.0,79.7,77.5,65.22857142857143,70.21428571428572,71.69,68.5,64.54545454545455,62.60000000000001,7.0,7.0,5.0,4.0,4876.29733420111,2.200000000000003,-4.985714285714295,3.1899999999999977,1.9454545454545382,3,33.666666666666664,41.66666666666667,11,12.85964912280702,3.3508771929824555,1.596491228070175,12,9
0,0,home_win,77.0,76.0,76.0,76.0,44.666666666666664,-14.0,5,41.421052631578945,9.859649122807017,3.175438596491228,3,14,82.0,78.0,73.0,78.0,46.333333333333336,-13.333333333333334,15,46.771929824561404,11.508771929824562,3.754385964912281,7,14,80,75,3223.0,3872.0,76.7,77.9,71.68571428571428,70.08571428571429,69.44,68.75000000000001,62.55454545454545,61.527272727272724,-5.0,-2.0,3.0,-2.0,-649.0,-1.2000000000000028,1.5999999999999943,0.6899999999999835,1.0272727272727238,5,-1.6666666666666714,-0.6666666666666661,-10,-5.350877192982459,-1.6491228070175445,-0.5789473684210527,-4,0
-1,-2,home_win,75.0,78.0,77.0,77.0,44.5,-7.0,16,40.81578947368421,11.842105263157896,3.8026315789473686,2,18,78.0,76.0,76.0,76.0,45.0,-14.0,4,48.771929824561404,11.868421052631579,4.175438596491228,4,12,82,75,4764.047181229966,3405.0,77.2,77.4,68.75714285714285,67.07142857142858,66.67,70.72,59.53636363636364,65.95454545454547,-3.0,2.0,1.0,1.0,1359.0471812299656,-0.20000000000000284,1.685714285714269,-4.049999999999997,-6.418181818181829,7,-0.5,7.0,12,-7.956140350877192,-0.026315789473683182,-0.37280701754385914,-2,6
4,7,away_win,76.0,76.0,76.0,76.0,40.333333333333336,-15.333333333333334,11,49.80701754385965,13.008771929824562,4.2631578947368425,7,15,80.0,78.0,79.0,78.0,54.666666666666664,4.0,18,49.75438596491228,11.912280701754385,4.219298245614035,18,17,77,81,2228.0,3488.0,76.6,77.0,65.5142857142857,69.07142857142857,67.65,67.76,60.027272727272724,64.14545454545456,-4.0,-2.0,-3.0,-2.0,-1260.0,-0.4000000000000057,-3.557142857142864,-0.10999999999999943,-4.1181818181818315,-4,-14.333333333333329,-19.333333333333336,-7,0.05263157894736992,1.0964912280701764,0.043859649122807376,-11,-2
1,2,draw,85.0,82.0,82.0,82.0,78.0,42.0,18,60.63157894736842,16.04385964912281,5.807017543859649,18,19,73.0,77.0,75.0,75.0,0.0,-69.0,1,0.0,0.0,0.0,0,3,77,79,9321.0,2701.1161823011553,81.2,75.7,72.91428571428571,68.91428571428571,73.70000000000002,66.97,67.79090909090908,58.60909090909091,12.0,5.0,7.0,7.0,6619.883817698845,5.5,4.0,6.730000000000018,9.181818181818173,-2,78.0,111.0,17,60.63157894736842,16.04385964912281,5.807017543859649,18,16
0,0,home_win,80.0,79.0,79.0,79.0,47.666666666666664,-5.333333333333333,7,46.90350877192982,11.93859649122807,4.131578947368421,5,20,84.0,82.0,78.0,80.0,69.33333333333333,26.0,18,59.64035087719298,14.18421052631579,5.2894736842105265,18,20,83,85,4677.0,10004.0,81.4,80.2,70.15714285714286,68.52857142857142,72.91,72.83,65.97272727272727,66.18181818181817,-4.0,-3.0,1.0,-1.0,-5327.0,1.2000000000000028,1.6285714285714334,0.0799999999999983,-0.20909090909090366,-2,-21.666666666666664,-31.333333333333332,-11,-12.736842105263158,-2.245614035087719,-1.1578947368421053,-13,0
